App,Report Title,Tool,MetaData.Column.Name,Metric,Data Variant,Instruction,Input,Output
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,Give me a detailed example of this metric,Prospect to Toured Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,Give me a detailed example of this metric,Prospect to Toured %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Lead to Toured Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Conversion Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,L2T %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,L2T Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Lead to Toured %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Contact to Toured %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Contact to Toured Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Prospect to Toured Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,What is a clear and detailed illustration of this measurement?,Prospect to Toured %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,Lead to Toured Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,Conversion Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,L2T %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,L2T Ratio,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,Lead to Toured %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
ChatCDP,Conversion Analytics,Metadata,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,Contact to Toured %,"For example: - There are 8 PMCs onboarded with Hyly (PMC1 PMC2, PMC3, PMC4, PMC5, PMC6, PMC7, and PMC8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of PMC2, PMC3, PMC4, PMC5 and PMC6 are satisfactory as they lie within the range. - Performance of PMC1 is not satisfactory (25.0%<benchmark range) - PMC7 and PMC8 are excelling. (55.0% and 60.0% > benchmark range)"
