ID,MetaData.Column.Name,Metrics,DataSet_Variant,Instruction,Input,Output
10,Godeeper.Example,Lead to Toured Ratio,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Lead to Toured Ratio with a concrete case?,"For example: - There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range. - Performance of Pr1 is not satisfactory (25.0%<benchmark range) - Pr7 and Pr8 are excelling. (55.0% and 60.0% > benchmark range)"
10,Godeeper.Example,Lead to Toured Ratio,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Lead to Toured Ratio is derived,"For example: - There are 8 properties in a PMC (Pr1 Pr2, Pr3, Pr4, Pr5, Pr6, Pr7, and Pr8) with average conversion rates of 25.0%,30.0%,35.0%,40.0%, 45.0%,50.0%,55.0%, and 60.0% respectively for the month of January. - The 25th percentile value for this property distribution is 30.0% - The 75th percentile value is 50.0%. - The benchmark is 30.0% to 50.0% - The performance of Pr2, Pr3, Pr4, Pr5 and Pr6 are satisfactory as they lie within the range. - Performance of Pr1 is not satisfactory (25.0%<benchmark range) - Pr7 and Pr8 are excelling. (55.0% and 60.0% > benchmark range)"
D1,Lede,Property Management Company,Clean,How do you define this metric?,How do you define Property Management Company?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,How do you define this metric?,How do you define Org Name?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,How do you define this metric?,How do you define PMC?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,How do you define this metric?,How do you define Organization?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,How do you define this metric?,How do you define Org?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,How do you define this metric?,How do you define Property Management Companies?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,What does this metric represent?,What does Property Management Company represent?,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,Describe what this metric is,Describe what Property Management Company is,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,State the meaning of this metric,State the meaning of Property Management Company,The name of the organization that manages multiple properties
D1,Lede,Property Management Company,Clean,Explain the concept of this metric,Explain the concept of Property Management Company,The name of the organization that manages multiple properties
D1,Lede.Example,Property Management Company,Clean,Provide an example of this metric,Provide an example of Property Management Company,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,Provide an example of this metric,Provide an example of Org Name,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,Provide an example of this metric,Provide an example of PMC,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,Provide an example of this metric,Provide an example of Organization,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,Provide an example of this metric,Provide an example of Org,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,Provide an example of this metric,Provide an example of Property Management Companies,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,How can this metric be exemplified?,How can Property Management Company be exemplified?,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,Illustrate this metric,Illustrate Property Management Company,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,What is a case in point for this metric?,What is a case in point for Property Management Company?,"Bozzuto, Greystar"
D1,Lede.Example,Property Management Company,Clean,How can you demonstrate this metric?,How can you demonstrate Property Management Company?,"Bozzuto, Greystar"
D1,Why it matters?,Property Management Company,Clean,Why is this metric important?,Why is Property Management Company important?,N/A
D1,Why it matters?,Property Management Company,Clean,Why is this metric important?,Why is Org Name important?,N/A
D1,Why it matters?,Property Management Company,Clean,Why is this metric important?,Why is PMC important?,N/A
D1,Why it matters?,Property Management Company,Clean,Why is this metric important?,Why is Organization important?,N/A
D1,Why it matters?,Property Management Company,Clean,Why is this metric important?,Why is Org important?,N/A
D1,Why it matters?,Property Management Company,Clean,Why is this metric important?,Why is Property Management Companies important?,N/A
D1,Why it matters?,Property Management Company,Clean,How is this metric applied from a marketing standpoint?,How is Property Management Company applied from a marketing standpoint?,N/A
D1,Why it matters?,Property Management Company,Clean,What is business use case of this metric?,What is business use case of Property Management Company?,N/A
D1,Why it matters?,Property Management Company,Clean,What is the value of this metric?,What is the value of Property Management Company?,N/A
D1,Why it matters?,Property Management Company,Clean,Why do we need to measure this metric?,Why do we need to measure Property Management Company?,N/A
D1,Godeeper,Property Management Company,Clean,Elaborate on this metric,Elaborate on Property Management Company,N/A
D1,Godeeper,Property Management Company,Clean,Elaborate on this metric,Elaborate on Org Name,N/A
D1,Godeeper,Property Management Company,Clean,Elaborate on this metric,Elaborate on PMC,N/A
D1,Godeeper,Property Management Company,Clean,Elaborate on this metric,Elaborate on Organization,N/A
D1,Godeeper,Property Management Company,Clean,Elaborate on this metric,Elaborate on Org,N/A
D1,Godeeper,Property Management Company,Clean,Elaborate on this metric,Elaborate on Property Management Companies,N/A
D1,Godeeper,Property Management Company,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Property Management Company.,N/A
D1,Godeeper,Property Management Company,Clean,How do I calculate this metric?,How do I calculate Property Management Company?,N/A
D1,Godeeper,Property Management Company,Clean,Go deeper about this metric,Go deeper about Property Management Company,N/A
D1,Godeeper,Property Management Company,Clean,Provide a thorough description and computation of this metric,Provide a thorough description and computation of Property Management Company,N/A
D1,Godeeper.Example,Property Management Company,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Property Management Company,N/A
D1,Godeeper.Example,Property Management Company,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Org Name,N/A
D1,Godeeper.Example,Property Management Company,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of PMC,N/A
D1,Godeeper.Example,Property Management Company,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Organization,N/A
D1,Godeeper.Example,Property Management Company,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Org,N/A
D1,Godeeper.Example,Property Management Company,Clean,Show me a thorough demonstration of this metric,Show me a thorough demonstration of Property Management Companies,N/A
D1,Godeeper.Example,Property Management Company,Clean,Give me a detailed example of this metric,Give me a detailed example of Property Management Company,N/A
D1,Godeeper.Example,Property Management Company,Clean,What is a clear and detailed illustration of this measurement?,What is a clear and detailed illustration of Property Management Company?,N/A
D1,Godeeper.Example,Property Management Company,Clean,How can you illustrate this metric with a concrete case?,How can you illustrate Property Management Company with a concrete case?,N/A
D1,Godeeper.Example,Property Management Company,Clean,Give me a comprehensive example of how this metric is derived,Give me a comprehensive example of how Property Management Company is derived,N/A
D2,Lede,Property Name,Clean,How do you define this metric?,How do you define Property Name?,The name of the property which consists of multiple units
D2,Lede,Property Name,Clean,How do you define this metric?,How do you define Community?,The name of the property which consists of multiple units
D2,Lede,Property Name,Clean,What does this metric represent?,What does Property Name represent?,The name of the property which consists of multiple units
D2,Lede,Property Name,Clean,Describe what this metric is,Describe what Property Name is,The name of the property which consists of multiple units
D2,Lede,Property Name,Clean,State the meaning of this metric,State the meaning of Property Name,The name of the property which consists of multiple units
D2,Lede,Property Name,Clean,Explain the concept of this metric,Explain the concept of Property Name,The name of the property which consists of multiple units
D2,Lede.Example,Property Name,Clean,Provide an example of this metric,Provide an example of Property Name,"Icon at Dulles, Solea Keller, The Mews at Princeton Junction"
D2,Lede.Example,Property Name,Clean,Provide an example of this metric,Provide an example of Community,"Icon at Dulles, Solea Keller, The Mews at Princeton Junction"
D2,Lede.Example,Property Name,Clean,How can this metric be exemplified?,How can Property Name be exemplified?,"Icon at Dulles, Solea Keller, The Mews at Princeton Junction"
D2,Lede.Example,Property Name,Clean,Illustrate this metric,Illustrate Property Name,"Icon at Dulles, Solea Keller, The Mews at Princeton Junction"
D2,Lede.Example,Property Name,Clean,What is a case in point for this metric?,What is a case in point for Property Name?,"Icon at Dulles, Solea Keller, The Mews at Princeton Junction"
D2,Lede.Example,Property Name,Clean,How can you demonstrate this metric?,How can you demonstrate Property Name?,"Icon at Dulles, Solea Keller, The Mews at Princeton Junction"
D2,Why it matters?,Property Name,Clean,Why is this metric important?,Why is Property Name important?,N/A
D2,Why it matters?,Property Name,Clean,Why is this metric important?,Why is Community important?,N/A
D2,Why it matters?,Property Name,Clean,How is this metric applied from a marketing standpoint?,How is Property Name applied from a marketing standpoint?,N/A
D2,Why it matters?,Property Name,Clean,What is business use case of this metric?,What is business use case of Property Name?,N/A
D2,Why it matters?,Property Name,Clean,What is the value of this metric?,What is the value of Property Name?,N/A
D2,Why it matters?,Property Name,Clean,Why do we need to measure this metric?,Why do we need to measure Property Name?,N/A
D2,Godeeper,Property Name,Clean,Elaborate on this metric,Elaborate on Property Name,N/A
D2,Godeeper,Property Name,Clean,Elaborate on this metric,Elaborate on Community,N/A
D2,Godeeper,Property Name,Clean,Give me a detailed explanation of this metric.,Give me a detailed explanation of Property Name.,N/A
D2,Godeeper,Property Name,Clean,How do I calculate this metric?,How do I calculate Property Name?,N/A
D2,Godeeper,Property Name,Clean,Go deeper about this metric,Go deeper about Property Name,N/A
